series_key,reason,annotation_count
67fbcb2b340377a973449532b0a6cac111942b9ee24f0d95ace2a79e52be37a6,SOURCE_ANNOTATION_NOT_IN_PYLIDC,6
68944ba7b198080f618dc6eb09ea7ff85b7a9fbabd7dec1c236b065d92296066,SOURCE_ANNOTATION_NOT_IN_PYLIDC,27
68d6cdcb1af13f4eeff35401c5c46ad80bd6dba544548bdaa0f3c3b8ce4b2bae,SOURCE_ANNOTATION_NOT_IN_PYLIDC,4
690cbd142a0c31074ce7063485f90b0f2643e1fdd0da12189ce6d9d1bc3dbb99,SOURCE_ANNOTATION_NOT_IN_PYLIDC,9
6949ad1f4b1f411865ab967a42cd62121ccb42bf43f777762efc1bc00a244da3,SOURCE_ANNOTATION_NOT_IN_PYLIDC,2
6a11dc10c01c9c6aefe8c1a12a006df5fa280cfc7a6eea2e79ef7557ffa84c82,SOURCE_ANNOTATION_NOT_IN_PYLIDC,2
6a4bb62feca8b48e92793e114da00996b0fe47dc275492535be1b6d6a5ebf9e4,SOURCE_ANNOTATION_NOT_IN_PYLIDC,26
6a85ad7bbacfbf6a5091ce04b940a80f0e02274c6878266ae609dd88125f5590,SOURCE_ANNOTATION_NOT_IN_PYLIDC,4
6b428a249ed7544d30fc4de1b396ab575f2d07758702c61a9bed3790cc607178,SOURCE_ANNOTATION_NOT_IN_PYLIDC,5
6b737dbcfab04774dcad8c68a5aa4e972fa9e30ff3ce3071029146e8c39a127b,SOURCE_ANNOTATION_NOT_IN_PYLIDC,3
6c232a29a6e510e1044fd44ee149178cd9cedccd2426401353227424e7de669a,SOURCE_ANNOTATION_NOT_IN_PYLIDC,5
6c24d726db83b24ef4103363f57a1cd8cc2068f4a1e2baaec8528dcd9b09122b,SOURCE_ANNOTATION_NOT_IN_PYLIDC,10
6c2fe357227a24c45d8bb0314c3ed5705817810ccbc52313d6e5e4fb53fb8da9,SOURCE_ANNOTATION_NOT_IN_PYLIDC,8
6c32b3f543a072b267221f92c1cebc2adfee24a1105342a58c8eb76121003199,SOURCE_ANNOTATION_NOT_IN_PYLIDC,9
6c52df6bcd76c0455b4e3875537be822d4d972155d63fa4e3c2749369309daa4,SOURCE_ANNOTATION_NOT_IN_PYLIDC,10
6cb91951e93fe688ef25139180a6054c62e0b670d517dea7e2f38f33ef84bfe8,SOURCE_ANNOTATION_NOT_IN_PYLIDC,11
6db95c3e082c3b368a20b9d16f24d11aa036e727d6618a2dd2eec12fd63d394d,SOURCE_ANNOTATION_NOT_IN_PYLIDC,3
6dcf3bdb0c8b621bf891da9b89df3f00a505ac514163ad8c3caf6681fce518b9,SOURCE_ANNOTATION_NOT_IN_PYLIDC,7
6ed0279ab2f1819cc66157f70974535935768b5b8a0c901c0391d13039a57fc6,SOURCE_ANNOTATION_NOT_IN_PYLIDC,15
6f7d99a247d1b3e9398e1cfe9ac1fb47b4623dc55953464af76ed0d42d23096f,SOURCE_ANNOTATION_NOT_IN_PYLIDC,13
6f91a5363c5bfc0042ecc8f0a865a248fe790fe0135b1d7b1882b2d54f7c38d1,SOURCE_ANNOTATION_NOT_IN_PYLIDC,21
6fa92e984464f03f0f7aff644b233cd1f6e069a17089a0d7ccfb591d25d95e4c,SOURCE_ANNOTATION_NOT_IN_PYLIDC,12
7024f6a61f8f10c2e9da4f22e7da9599d722be789fc0f39fb8a17f0afb236b7e,SOURCE_ANNOTATION_NOT_IN_PYLIDC,2
70514de16935167884a1532c153833a3aba11c1e15fc7b43e3eedaebb69665a3,SOURCE_ANNOTATION_NOT_IN_PYLIDC,10
70550af9443c6c3a350092be9a23e7db753a0c6105490bce0818e9e3537471bd,SOURCE_ANNOTATION_NOT_IN_PYLIDC,6
723283a0820defc589ee0d65efd025fd049dc76ac70acac5a7bcd8eec75106c8,SOURCE_ANNOTATION_NOT_IN_PYLIDC,21
726e984dd198c571029c60438847a3a137e006537945650130a7dd140ec30a2e,SOURCE_ANNOTATION_NOT_IN_PYLIDC,10
72d643fda9eef3b8dcdcab003a2ae5d4b17e2c20c5104dc740faa8efe8cd7404,SOURCE_ANNOTATION_NOT_IN_PYLIDC,2
739da84bba393c5104981d442870a7a2446a3fd06fab819ddec6b08da13d4a3e,SOURCE_ANNOTATION_NOT_IN_PYLIDC,6
73cb7984a95d65fdbde8d96efcac7cafb0dfa8c8263af9807d9d4aeff6f6e16f,SOURCE_ANNOTATION_NOT_IN_PYLIDC,1
74282781c49ffc1e22e60204b28c0ecb76674fef0b2bdd4bc4067a22bfba01d3,SOURCE_ANNOTATION_NOT_IN_PYLIDC,5
7449c629e9b2977bed9115172ae955b9acccb8708e5feb481c846f472097416d,SOURCE_ANNOTATION_NOT_IN_PYLIDC,6
74a7fdd1239767950bc06e6b6ee2976f879142b71f82c31a51e3fa28068e178a,SOURCE_ANNOTATION_NOT_IN_PYLIDC,71
7518fafe3cb43a9cf63b92d8426ca78b522fc9078e937958bb42bb77957b4e60,SOURCE_ANNOTATION_NOT_IN_PYLIDC,4
757d5f8d5f962d52ed41e42a73ec65e0b6edf6e51c8f00ded88d3612c52d967c,SOURCE_ANNOTATION_NOT_IN_PYLIDC,11
759649b5b45ff2ab510222daeff1a96120c89590fb1f572b6cdcac8502ee11ec,SOURCE_ANNOTATION_NOT_IN_PYLIDC,12
75c9e7f37a96293f14719bf0a24a2ae299c9c298dfc5220617a397dd267eb04b,SOURCE_ANNOTATION_NOT_IN_PYLIDC,25
75e19e31f9f8ae10a1ca601732e731c15974e7685da0ad5c89d6208801f89c80,SOURCE_ANNOTATION_NOT_IN_PYLIDC,18
75e48e6cda0fc3b9feb39ed1d42e590804fa3bf147e6a1b4f04cf8e3da493e42,SOURCE_ANNOTATION_NOT_IN_PYLIDC,15
7671b23e737ed99eb3d765f86973a42aa6c29e8530e15baa5d15e136f0475371,SOURCE_ANNOTATION_NOT_IN_PYLIDC,5
7687dec847a2dc99c0701bf7fca20a686bdfb330c13eb0bdf92b2e61cac1f02b,SOURCE_ANNOTATION_NOT_IN_PYLIDC,10
7696f537869ec0d2f33e49166d14c666bb3f1982a90bd36bbe6d0e52cbbf17b0,SOURCE_ANNOTATION_NOT_IN_PYLIDC,3
76cd43b905b834aa63c894dcd6f22bc5edb03b337784dcfee6625471f9f7ef21,SOURCE_ANNOTATION_NOT_IN_PYLIDC,2
77749948173250f3266055700a3e537f251e326a2db1010405f39dee5173f13c,SOURCE_ANNOTATION_NOT_IN_PYLIDC,10
77e65ad098fe78064f28643479a31b5b11a06d73505cd3e1d908a04843949d2d,SOURCE_ANNOTATION_NOT_IN_PYLIDC,2
782fa8133097ab141da82c2a9c154443a4040cfdd3330fbb90ef35c080e91092,SOURCE_ANNOTATION_NOT_IN_PYLIDC,1
786b4e6ce5336062fb59ae101d3a30e5681647ceb62eeee10a4c9d78e93db344,SOURCE_ANNOTATION_NOT_IN_PYLIDC,19
78e310a9392a8ba6f4618fe0e362112468f420f22aeec90c2270681e46b0d367,SOURCE_ANNOTATION_NOT_IN_PYLIDC,36
79956ae03c08729e3806a551bf98afe04d03249a003a1646afaea1529f3402cd,SOURCE_ANNOTATION_NOT_IN_PYLIDC,7
79b1a16aa2fe3d7eb08fc6b61d5a7d29fb63474b06c09875867d09f7a66b3648,SOURCE_ANNOTATION_NOT_IN_PYLIDC,47
79d59b12c092408cf5cfc90fc57213feb7fb2ef372cf7b752270df255621a7aa,SOURCE_ANNOTATION_NOT_IN_PYLIDC,2
79e9baec47c0618efcad246305ee52a214e68a7af269ae081a6c8163e0ca73db,SOURCE_ANNOTATION_NOT_IN_PYLIDC,47
7a01c1b4317ee40c6a2bc5a0d695278786e2c8a49f51d15fed8f1abff759a661,SOURCE_ANNOTATION_NOT_IN_PYLIDC,9
7a4587ba97f67244d29980cf742e04aa94266e0460c87933ef66f89919a7914e,SOURCE_ANNOTATION_NOT_IN_PYLIDC,7
7a4befa449241320cacae89f1208c03e218174a91d9ed43eda7eb1761ee1c342,SOURCE_ANNOTATION_NOT_IN_PYLIDC,9
7a7f0a26e93c987da582f3c88236d451acfea5ef4c3fe71b76d581d15219b01b,SOURCE_ANNOTATION_NOT_IN_PYLIDC,17
7b2777c57881b52e20343c226dfbe735fe63ea134282026b2303a510c3952a25,SOURCE_ANNOTATION_NOT_IN_PYLIDC,14
7ba86ba81c42e8b3193e2f26fc6d2ade5ce8e8cef30cdab0bce686a0cf604531,SOURCE_ANNOTATION_NOT_IN_PYLIDC,6
7bde465dc9e7f0fe53b489ed209ec0fae5f0829799b06a073905f949142cf5e7,SOURCE_ANNOTATION_NOT_IN_PYLIDC,7
7c23ed742e096d25b204c227c78c3ef7f76bae4f43f3cf0fb735210b66f8ed0f,SOURCE_ANNOTATION_NOT_IN_PYLIDC,5
7d5f7d64a5b815251e817ae3640b1e59a021bf507b4559d94952b946bb641dd8,SOURCE_ANNOTATION_NOT_IN_PYLIDC,8
7d9dd78c02ae3ba7f9bc02812ff80784d4a82b8ba0a08daa65a22023261407cf,SOURCE_ANNOTATION_NOT_IN_PYLIDC,5
7dba63584070ded294e7066b44f0ff96c8ec80f4eae57b62363d9a1ded0b0235,SOURCE_ANNOTATION_NOT_IN_PYLIDC,3
7e6298e49ef0c839ad6704a1c49377c8261a5211623333702569842bbc76b243,SOURCE_ANNOTATION_NOT_IN_PYLIDC,7
7eb5d41c4d0906f7787d726cb56b198121120c34338082d661856ae84ee1f182,SOURCE_ANNOTATION_NOT_IN_PYLIDC,11
7ed157703d78d070a555137a108a4a3e7d9ff062120f02a251d44dd5f27c5933,SOURCE_ANNOTATION_NOT_IN_PYLIDC,12
7ef3dd29e959ffd0ce760777e9df266dd978aa1d95f5f43603fcb22b3e0d005f,SOURCE_ANNOTATION_NOT_IN_PYLIDC,40
7f0f286702bfe228c59098015350d2d43755cb095f8af881a768afbf516dc01f,SOURCE_ANNOTATION_NOT_IN_PYLIDC,9
7f3b033465e35e20d0650dbebee37dc3174d135a91b831596fe544da1134a2c0,SOURCE_ANNOTATION_NOT_IN_PYLIDC,53
7f595620d67cbbbfe09576773ff15a1a94d528309207765dd647aae3f24bdda2,SOURCE_ANNOTATION_NOT_IN_PYLIDC,2
802e003bf96c1f433fb79bda2f9e96cb2b1ecec40127ca120fb5c67fcc2db3c8,SOURCE_ANNOTATION_NOT_IN_PYLIDC,14
8084bdf19bf635282430cb534b3ae02ddb84b66eae2bdc9e34ac313a216a5677,SOURCE_ANNOTATION_NOT_IN_PYLIDC,26
8098235dd3ad195490b637c658be80274c81faa638da28278026f199c36e5d39,SOURCE_ANNOTATION_NOT_IN_PYLIDC,15
80a760dd81a055c0548efbe8447e44fbf1d10e735f2c19730e8252b8facb02fb,SOURCE_ANNOTATION_NOT_IN_PYLIDC,18
8129ac89a020ce517ac150f2ecefdd3947ecd684b7c64934d614d142f6e5b2a0,SOURCE_ANNOTATION_NOT_IN_PYLIDC,8
81aa94bd2c880d74c93dc34414564a48e6b5926e0ef9030fd9f40a914b121f11,SOURCE_ANNOTATION_NOT_IN_PYLIDC,6
82294bc9d8a009dae4a5ba61450a3182bd899af01be1fcb73106a9e85558a936,SOURCE_ANNOTATION_NOT_IN_PYLIDC,13
8234e6af3ef3cb698089d6bdb76abf7c49098b2065fed055facad56c448839ed,SOURCE_ANNOTATION_NOT_IN_PYLIDC,9
825bacc39ddfaa276cd06c1653b248dad33ebf4214695915c6a3bb71b34391d5,SOURCE_ANNOTATION_NOT_IN_PYLIDC,10
82a5be159e650c6bbcec465179771c3cc29e36c9d87411adf7a1cc36ffae0ecd,SOURCE_ANNOTATION_NOT_IN_PYLIDC,20
82b8c7448dd9dd70cbc0a6716f248a985e6e119f44e5db350aebc15e27dd6dd5,SOURCE_ANNOTATION_NOT_IN_PYLIDC,5
8333b0e792ccfd56a84ca345c07673ffce33957b9b72942665ed10242c7b9bc0,SOURCE_ANNOTATION_NOT_IN_PYLIDC,9
83626918b4e874e8c31bd798bcc0c4078dea975bd663a98d317dda8d761465c1,SOURCE_ANNOTATION_NOT_IN_PYLIDC,7
83a3ea1ec4a3329c6ca4ddfe92b96799af4035f45f77dad9f207a8821ec3e280,SOURCE_ANNOTATION_NOT_IN_PYLIDC,8
83b9f86ba32baa2abc67b895a2871e02d0453a35a4eb21d41a73600026cf5b1d,SOURCE_ANNOTATION_NOT_IN_PYLIDC,17
8408d85a124c8bb84c0f6c4318781564599bf574d8b790135f7e17abbd217bb6,SOURCE_ANNOTATION_NOT_IN_PYLIDC,6
841d328a7ff9888f070a08ca84699c24241299d30c33d1bffea2ab42eb5d05ca,SOURCE_ANNOTATION_NOT_IN_PYLIDC,17
8454bf888898d7cc58737de8413c3dc29419420c2261457947197aa6bdf9e23f,SOURCE_ANNOTATION_NOT_IN_PYLIDC,16
850230b9d3b5f9a3ed75837bc7e22465c11b436a86b2e8ddcd0873300017ca70,SOURCE_ANNOTATION_NOT_IN_PYLIDC,5
858e61585e1a5cdff1ceb4fe779c592480aa5bd9840ac0feed7dd267295521cf,SOURCE_ANNOTATION_NOT_IN_PYLIDC,27
862fbf17b3464afb34fc80287b29eb75d79c4106bc4c9053452a5aa1e4f8c751,SOURCE_ANNOTATION_NOT_IN_PYLIDC,1
86e4cc306f29dcdde4ff6c034c4f8385e72a5f6396f2938c414fd26873bdeeee,SOURCE_ANNOTATION_NOT_IN_PYLIDC,7
871fb18d6277c6385439c81a245025bab3ed4ba921e548068e990d203367466e,SOURCE_ANNOTATION_NOT_IN_PYLIDC,22
8729f65242cacf65bcacac6225bd4b1233b2ae28f9e940b285a9b54a16200417,SOURCE_ANNOTATION_NOT_IN_PYLIDC,25
87640c3b9631ac28c2b11f9d87acb2ae55923ce5532f2c7e0f60f6582d4b6718,SOURCE_ANNOTATION_NOT_IN_PYLIDC,14
87670d3b778a6c8fc8b71ba97f9d2d4fea2793f23481bab96876d7eb21fb6a01,SOURCE_ANNOTATION_NOT_IN_PYLIDC,7
87da1629f9053df5c1b6b4ab494f605c03b3b8ae0427f8f518df6554777af69c,SOURCE_ANNOTATION_NOT_IN_PYLIDC,14
8850f7996a599d6140b572da9d83afefd9f61b15a26178ca4f0f55cf6d936503,SOURCE_ANNOTATION_NOT_IN_PYLIDC,8
885c5d2ea644e5189701608cb0a00cb96087013ba8ac1126f10edce0cb80431a,SOURCE_ANNOTATION_NOT_IN_PYLIDC,22
89dcdddf16579e37bb0b1633be3c185058c34ea60cdf9e47fe8dd2811aa3d00a,SOURCE_ANNOTATION_NOT_IN_PYLIDC,26
8a5bb5c0ea97381a6e70fb53be984bc043f46a5d9ca842781db6464f07a52de7,SOURCE_ANNOTATION_NOT_IN_PYLIDC,14
8a8ae6e24feb7dd5d2f2a9f8094c2448a5177deb89c9240a03999bb3fc08217b,SOURCE_ANNOTATION_NOT_IN_PYLIDC,4
8b141d34406fd4608012476386b699c0a9eae26f969d0568f6dc6417d45153da,SOURCE_ANNOTATION_NOT_IN_PYLIDC,4
8b31f354570023d152c75938acd5b3bf357f4173207fee5f7c22839747f684eb,SOURCE_ANNOTATION_NOT_IN_PYLIDC,2
8b7cf4b4a38b75ddbfc78e328e8df17d26d2fb85cca99a7fdf1b19482196756c,SOURCE_ANNOTATION_NOT_IN_PYLIDC,2
8bb53315147cca1f1dc39bcd543978748b10313477b0bda1efbcb1d38e6e99f1,SOURCE_ANNOTATION_NOT_IN_PYLIDC,4
8bda30eba5c3324ebb154cc527c7fa29ef5b3b64e102f412367e1a0154366ec4,SOURCE_ANNOTATION_NOT_IN_PYLIDC,3
8bed8f25a0cee32c701bb5898c1f99b912e51091cc76b42913029ad5eb2882a7,SOURCE_ANNOTATION_NOT_IN_PYLIDC,18
8bf9ec23724a9b533918e351fda4c0687b92420a8e7ea3614c77781207e1182b,SOURCE_ANNOTATION_NOT_IN_PYLIDC,3
8bfde5e303263fffb66bf7e23c982f54bd7e2935c3535bc43886374fcf1e4140,SOURCE_ANNOTATION_NOT_IN_PYLIDC,3
8c1770f31a7e25d4cc1e5ea7f91344311b0ec6294383b0149a0e524cea90959b,SOURCE_ANNOTATION_NOT_IN_PYLIDC,25
8c297d5fb9cf7af72c6e203d17c63f7aee52fe3b54c1f38baced3e1fcfd7c534,SOURCE_ANNOTATION_NOT_IN_PYLIDC,8
8c38919329e6c9a1057bfc274246cc5cab57943d6b5dd5f05b705043cacd516c,SOURCE_ANNOTATION_NOT_IN_PYLIDC,5
8c528a1b503372e7481cea5bc85e1ffafa852de50fbdd6493c1b78083440b2e9,SOURCE_ANNOTATION_NOT_IN_PYLIDC,2
8c63e7b1a0eef1a00a4b5b1cddff356cb7f6b336de39b60cc4ba02b406689461,SOURCE_ANNOTATION_NOT_IN_PYLIDC,23
8c8caac042e7f4bc45e8875c5fa1e093c0cf91fcd9a40bad225505a21895b07c,SOURCE_ANNOTATION_NOT_IN_PYLIDC,25
8d01d0830f9297839967179d9d373a06099ea0e956d96ad11e1d6a51db381118,SOURCE_ANNOTATION_NOT_IN_PYLIDC,3
8db5dceaf02ef1c2fd6f20d469e894b496e15fd7d62859c9882962a472f15e5a,SOURCE_ANNOTATION_NOT_IN_PYLIDC,4
8e142a7778bae3394e2280f99dff7003fc9245c804c8f24ca1c796a72c55173d,SOURCE_ANNOTATION_NOT_IN_PYLIDC,6
8f3289a845615d1ee33c8a9ebc310426f56545aea2a2abb944bdcc5622631a5e,SOURCE_ANNOTATION_NOT_IN_PYLIDC,8
8f4e97b4ae8d438794d1fbdda2cfb47ba3bcabcd8961b32713f08c7285cdc8a6,SOURCE_ANNOTATION_NOT_IN_PYLIDC,24
8f52f55959687bb0ec19e01fd2174117f25ad4bc444847c38582921206bcd262,SOURCE_ANNOTATION_NOT_IN_PYLIDC,5
8f70f9742197145729fee39ffb58263785eb434872830545edee242c1e789584,SOURCE_ANNOTATION_NOT_IN_PYLIDC,3
8faab8aa81a6da37cebe99918883630c48d9b3ed9b017876bd2017b1276444b2,SOURCE_ANNOTATION_NOT_IN_PYLIDC,18
8fb33e8a2ad7b504b377275cca966822b4cac426c805625ad2292602019f00aa,SOURCE_ANNOTATION_NOT_IN_PYLIDC,9
8fd54c05825f2f30c02b4f993afe5385a6bc05a4669d2b33959948053381774d,SOURCE_ANNOTATION_NOT_IN_PYLIDC,42
8fe9101b11164aa13e838e149fe38ee1b1cebea3993ea2935565f1efe93a2a0f,SOURCE_ANNOTATION_NOT_IN_PYLIDC,3
9002309391123fe9f55c3a8d5d7c9e1b78a31054613ed8718bcbb3a9a4606574,SOURCE_ANNOTATION_NOT_IN_PYLIDC,4
909c5ce55f2ac13508aaaf6af07831b40609d43fd90adb170212f38334cc3a8e,SOURCE_ANNOTATION_NOT_IN_PYLIDC,7
9101e34a19bba964c2acafc79ef5e21c17ed66eeeaa5eb6f0b83f15fc613b461,SOURCE_ANNOTATION_NOT_IN_PYLIDC,2
91ea04308e50731b8aa0a61315cb7c151f7cb04fb057d8d78994d4887e6390e7,SOURCE_ANNOTATION_NOT_IN_PYLIDC,8
91fb8925d3eda4823e2c8e0895a0142e0cd14ced93c6db32b77c684e3d6cd69b,SOURCE_ANNOTATION_NOT_IN_PYLIDC,23
924973f4243e1883d725b6697dac124042c635eeb87bea05133edd6103899b8a,SOURCE_ANNOTATION_NOT_IN_PYLIDC,25
92924457f967aba7eab90783844c90a3e0ef114257ac1dea7dc62b639ed2e95e,SOURCE_ANNOTATION_NOT_IN_PYLIDC,8
92e2cc27429064b222b3fff61c006234c6e06a58eabe090bff3e388ed2a8c350,SOURCE_ANNOTATION_NOT_IN_PYLIDC,23
9313fa7d0c52705107f372adfb8fdfd0cd4f58e25880d9b6b78e007cd7392487,SOURCE_ANNOTATION_NOT_IN_PYLIDC,21
934789449e8121e650fbd475016d475db4f57caf1298a01f9a3584c725bf3d80,SOURCE_ANNOTATION_NOT_IN_PYLIDC,13
934f812cd882ad4c23855803f097f697aaa922738ffd57e2c7608b097dfc5faa,SOURCE_ANNOTATION_NOT_IN_PYLIDC,7
9391f1f9acf77b485181556fc7973785445e56d6634e4de38f076a26048b4517,SOURCE_ANNOTATION_NOT_IN_PYLIDC,6
939513671b7d81b750eb00702bfd5628e0c68367be00a0c957d685948e425540,SOURCE_ANNOTATION_NOT_IN_PYLIDC,2
93997e08a0b893a23c8555ed251abc32e25f2cf48ccaf38495b3f0b31a59156f,SOURCE_ANNOTATION_NOT_IN_PYLIDC,26
94d4d06bea1bb87f8da19d2e171350b19b8af1933236f1d9196ff6c5167a678b,SOURCE_ANNOTATION_NOT_IN_PYLIDC,21
94df37a531fdf418c8a65381965ae553e9565d2e59f02157e3c2065223612476,SOURCE_ANNOTATION_NOT_IN_PYLIDC,3
94f4c5aba1c6b657c51013de5c83a2f94e736b115e77433e1dc3f698f4285b0c,SOURCE_ANNOTATION_NOT_IN_PYLIDC,9
94f8e7769b105e2b5aab8d734e31be2905b3fabbf3af2f51c18eb198f079654a,SOURCE_ANNOTATION_NOT_IN_PYLIDC,7
954694e247414464b850bc181cd6bb58f130eca23d6ad29ea5d4a9d4dcbb6eee,SOURCE_ANNOTATION_NOT_IN_PYLIDC,12
95d9b59ee58f43c5507fc1d5f7fe2e70581447bef625b0e8fd83232f02639292,SOURCE_ANNOTATION_NOT_IN_PYLIDC,5
96d2fef58eccb7f5e7fcc989ae82b24acbd1536499afee7d69610d79e37a07a2,SOURCE_ANNOTATION_NOT_IN_PYLIDC,4
96e4f493edbac58b3052ad9b8d4134046ff868daaa0bb9f5f85181ec1c39cfaf,SOURCE_ANNOTATION_NOT_IN_PYLIDC,8
96ffacb51ef6f57ceeae0227079e1817c5dc01961edf2cc1ccaa8421214b7d77,SOURCE_ANNOTATION_NOT_IN_PYLIDC,11
974890e6b54f88f4237313cdba70f4ce3382a49aa0fae529460129a2a6f8c78e,SOURCE_ANNOTATION_NOT_IN_PYLIDC,30
9795a8dd2704bf5800d4762d46bfa24faf477a9f3965c8ceec183805a2ff13fd,SOURCE_ANNOTATION_NOT_IN_PYLIDC,10
97bec6a6745ce773caba1ac13e11d96579d8bfadb27cfb10ee6da119f0c0fa72,SOURCE_ANNOTATION_NOT_IN_PYLIDC,100
97e408d6ea947d654e7c54d7d78caf1e7299fd923c4c30e77482c98557351cf8,SOURCE_ANNOTATION_NOT_IN_PYLIDC,21
97e6b73210621d6637e5a4a90f0ef0b6175098c93baacc79f303724931aea401,SOURCE_ANNOTATION_NOT_IN_PYLIDC,26
97f0842a4d97e638a351f96f047ff66332eac30c741072de21a8373e0541b5a7,SOURCE_ANNOTATION_NOT_IN_PYLIDC,9
983cc91dfd2eae84aaf388ee26479b63320bae1c63f7e19799ecaa303c8ce21e,SOURCE_ANNOTATION_NOT_IN_PYLIDC,17
984ba885d40735b276139818f1a816d06cbfc8a5351be60fccbe4c7ec52bee90,SOURCE_ANNOTATION_NOT_IN_PYLIDC,4
988d524a872ee8905f7fd03c35d06cdf12c0d5161ff96efa734bc18052bf8124,SOURCE_ANNOTATION_NOT_IN_PYLIDC,4
98a50d10de219f9dc413ebb1d27d21e9604735e60b79d17c11ca9cdeec30b1cc,SOURCE_ANNOTATION_NOT_IN_PYLIDC,14
98aaa9bc62ce704d7c498997a8b04789104b67487a87f1aea6896927e5ac96cf,SOURCE_ANNOTATION_NOT_IN_PYLIDC,32
98eca16df1cc03ebdd29349c6b481ff73d4c4b1354aab408692351087daef64c,SOURCE_ANNOTATION_NOT_IN_PYLIDC,10
9977a1f810bd25c774896a7f0cfc1fd10ea85cc5701c8dc2514d23adeaedcf28,SOURCE_ANNOTATION_NOT_IN_PYLIDC,50
99a156e4072209d63409c81c138430c7d142d1cdb266c83af9ad317891e56399,SOURCE_ANNOTATION_NOT_IN_PYLIDC,5
99c7a3527e77281ae5997abe77609715c93dc8d7fbed4450ed7916297cb54d81,SOURCE_ANNOTATION_NOT_IN_PYLIDC,3
99d2e409d37904f200fb47618ea8f58b6d1e809805f8da967f6964e5f2a3de49,SOURCE_ANNOTATION_NOT_IN_PYLIDC,16
9a1aa4bf2b41b1fc28286243c278f018e3ae6459eede444ecd51609d49fa6a09,SOURCE_ANNOTATION_NOT_IN_PYLIDC,23
9a59f2e2c541b227c18f6824b27c9306e868b23990d930cac27602b1cf4e817e,SOURCE_ANNOTATION_NOT_IN_PYLIDC,6
9afe2b62dc509385e92eae8dfd0b2f3152a470c71c30702c8a53136d5e238be3,SOURCE_ANNOTATION_NOT_IN_PYLIDC,8
9b23ee644dc5a21a04435b66a67fc6a1aeadc5806095ebe85a8fa9d302096405,SOURCE_ANNOTATION_NOT_IN_PYLIDC,10
9b6d4f49826207419f4eb0645c017d69f2b5ae9edd116391adc62ed6bf344a23,SOURCE_ANNOTATION_NOT_IN_PYLIDC,12
9bb249685ddb0849d0a1e23424eac366849ca2a4479a6948a42b4c1b605c00db,SOURCE_ANNOTATION_NOT_IN_PYLIDC,14
9be32102b54f7d498f1fc4d6025a6a37566804d3dd10687af5475238da9c4f9a,SOURCE_ANNOTATION_NOT_IN_PYLIDC,17
9bf82a3b0eb3f7d880b77f96aea4878e6abef86fc880c0e4d191ef4d308f0b36,SOURCE_ANNOTATION_NOT_IN_PYLIDC,21
9c2c640ca211b636331c01ed600bfdfcf2a0c12a363fa7786ca65714e623fcdb,SOURCE_ANNOTATION_NOT_IN_PYLIDC,18
9c35548059692365bfc110e3b077bc7f868adc9e2f5f435fd090401934890f07,SOURCE_ANNOTATION_NOT_IN_PYLIDC,4
9c746fdb10e704ef1126ac72c0ae0e6e189341860d9fc26e5781f59dc29e0b7b,SOURCE_ANNOTATION_NOT_IN_PYLIDC,5
9c95acfff5c45091ec98d28cdf0f9be09aa481230d91d137b3464eed7e023b18,SOURCE_ANNOTATION_NOT_IN_PYLIDC,1
9cce08760c4f9602d2ca2cb3285f9bdf558fcae51447cc6b8ce90546e9a21a55,SOURCE_ANNOTATION_NOT_IN_PYLIDC,18
9ddc078bf9085c4772c435ada1eade4990da64d28af4c1ddc7f6a2cc33b1c88a,SOURCE_ANNOTATION_NOT_IN_PYLIDC,2
9e2f1256a0552c855c4073eda78b76f8a4154fd08a7b0535c8d0448fbe0fc1a1,SOURCE_ANNOTATION_NOT_IN_PYLIDC,2
9e4c262e2b1b1a134b9b4c220be28d7cea1cd9fa8938ff2872b9493de7fa3491,SOURCE_ANNOTATION_NOT_IN_PYLIDC,1
9e5af459e12434cdb3622f98ea8d2c4158b77fcbd4544aaafde107f81f7d7269,SOURCE_ANNOTATION_NOT_IN_PYLIDC,9
9e85989795a5860e830cdda4c3483b5b57e3d3abec967a3d275c090ea8f99f30,SOURCE_ANNOTATION_NOT_IN_PYLIDC,2
9e88fa577748848f08b412178fa12924bb5fca027f9726b02e8404c736e4567e,SOURCE_ANNOTATION_NOT_IN_PYLIDC,33
9eaf0535e1310b1177a7eb15dfb04bbe4fccd093f7bf4c344bb5f892ea3cf22b,SOURCE_ANNOTATION_NOT_IN_PYLIDC,11
9ec1da2c1ae03b31eb8e6656a642ab01bf52c2a65b0092a2d498a4714a8950e7,SOURCE_ANNOTATION_NOT_IN_PYLIDC,24
a06abade8ba5fae4ab459bab49fc982123cd2a7983c8c7d5aa0bd5f56a1e86f9,SOURCE_ANNOTATION_NOT_IN_PYLIDC,18
a0f82035281f609c65b5cc50fdbd689a172408e376272f5e2077b187c38f936c,SOURCE_ANNOTATION_NOT_IN_PYLIDC,12
a10d758cf7d6a4508b0ba17cd08dd90f3fa667f34a3b8fe1ea5011aeb6dee767,SOURCE_ANNOTATION_NOT_IN_PYLIDC,24
a1240cc4450c6777f12084f0281b58b81b813db272736008ee96d7a1d8696e77,SOURCE_ANNOTATION_NOT_IN_PYLIDC,5
a146be52bfac179b1bf186b10675fc323e231d9bd2882a515690535b959efe6d,SOURCE_ANNOTATION_NOT_IN_PYLIDC,10
