series_key,initial_tolerance_mm,effective_tolerance_mm,pylidc_annotation_count,cluster_count
871fb18d6277c6385439c81a245025bab3ed4ba921e548068e990d203367466e,1.0,1.0,3,1
8729f65242cacf65bcacac6225bd4b1233b2ae28f9e940b285a9b54a16200417,2.0,2.0,3,3
87640c3b9631ac28c2b11f9d87acb2ae55923ce5532f2c7e0f60f6582d4b6718,3.0,3.0,4,1
8764c2e83e4162fcef37d9b330e64485572143ac1261c455ef6b7759f0751aa1,1.25,1.25,0,0
87670d3b778a6c8fc8b71ba97f9d2d4fea2793f23481bab96876d7eb21fb6a01,3.0,3.0,7,2
87da1629f9053df5c1b6b4ab494f605c03b3b8ae0427f8f518df6554777af69c,1.25,1.25,11,4
8850f7996a599d6140b572da9d83afefd9f61b15a26178ca4f0f55cf6d936503,2.0,2.0,11,4
885c5d2ea644e5189701608cb0a00cb96087013ba8ac1126f10edce0cb80431a,1.25,1.25,17,8
89465e050e0a5469f1835cff643f11fce7f909becaf0bb29b474338b60178649,1.25,1.25,7,2
89dcdddf16579e37bb0b1633be3c185058c34ea60cdf9e47fe8dd2811aa3d00a,1.0,1.0,14,5
8a5bb5c0ea97381a6e70fb53be984bc043f46a5d9ca842781db6464f07a52de7,3.0,3.0,25,10
8a5bf80a859be22cf0355a68a7ab4da83cdbfa6ed2d8a45e6820ff9f93b8a2d3,1.25,1.25,4,1
8a8ae6e24feb7dd5d2f2a9f8094c2448a5177deb89c9240a03999bb3fc08217b,1.25,1.25,1,1
8b141d34406fd4608012476386b699c0a9eae26f969d0568f6dc6417d45153da,1.25,1.25,3,1
8b31f354570023d152c75938acd5b3bf357f4173207fee5f7c22839747f684eb,2.5,2.5,1,1
8b7cf4b4a38b75ddbfc78e328e8df17d26d2fb85cca99a7fdf1b19482196756c,3.0,3.0,10,3
8bb53315147cca1f1dc39bcd543978748b10313477b0bda1efbcb1d38e6e99f1,1.25,1.25,12,3
8bda30eba5c3324ebb154cc527c7fa29ef5b3b64e102f412367e1a0154366ec4,2.5,2.5,0,0
8bed8f25a0cee32c701bb5898c1f99b912e51091cc76b42913029ad5eb2882a7,2.0,2.0,9,3
8bf9ec23724a9b533918e351fda4c0687b92420a8e7ea3614c77781207e1182b,1.0,1.0,5,2
8bfde5e303263fffb66bf7e23c982f54bd7e2935c3535bc43886374fcf1e4140,1.25,1.25,5,2
8c1770f31a7e25d4cc1e5ea7f91344311b0ec6294383b0149a0e524cea90959b,1.25,1.25,3,1
8c297d5fb9cf7af72c6e203d17c63f7aee52fe3b54c1f38baced3e1fcfd7c534,0.75,0.75,8,4
8c38919329e6c9a1057bfc274246cc5cab57943d6b5dd5f05b705043cacd516c,1.25,1.25,0,0
8c3a7b4ba5aa8ef545fcc2c61dfd8b024dd51e08b3b72ca47a13601472043ca2,3.0,3.0,4,1
8c528a1b503372e7481cea5bc85e1ffafa852de50fbdd6493c1b78083440b2e9,1.25,1.25,4,1
8c5974fbc2256d3c20dc77d5c09833d840dc6d8376f854c313e92f48c2f7183c,1.25,1.25,4,2
8c63e7b1a0eef1a00a4b5b1cddff356cb7f6b336de39b60cc4ba02b406689461,1.25,1.25,32,13
8c8caac042e7f4bc45e8875c5fa1e093c0cf91fcd9a40bad225505a21895b07c,1.25,1.25,3,1
8d01d0830f9297839967179d9d373a06099ea0e956d96ad11e1d6a51db381118,3.0,3.0,1,1
8db5dceaf02ef1c2fd6f20d469e894b496e15fd7d62859c9882962a472f15e5a,3.0,3.0,3,2
8e142a7778bae3394e2280f99dff7003fc9245c804c8f24ca1c796a72c55173d,2.5,2.5,0,0
8f3289a845615d1ee33c8a9ebc310426f56545aea2a2abb944bdcc5622631a5e,2.5,2.5,0,0
8f4e97b4ae8d438794d1fbdda2cfb47ba3bcabcd8961b32713f08c7285cdc8a6,2.0,2.0,15,5
8f52f55959687bb0ec19e01fd2174117f25ad4bc444847c38582921206bcd262,1.25,1.25,4,1
8f70f9742197145729fee39ffb58263785eb434872830545edee242c1e789584,3.0,3.0,16,4
8faab8aa81a6da37cebe99918883630c48d9b3ed9b017876bd2017b1276444b2,2.5,2.5,0,0
8fb33e8a2ad7b504b377275cca966822b4cac426c805625ad2292602019f00aa,2.5,2.5,0,0
8fd54c05825f2f30c02b4f993afe5385a6bc05a4669d2b33959948053381774d,2.0,2.0,0,0
8fe9101b11164aa13e838e149fe38ee1b1cebea3993ea2935565f1efe93a2a0f,1.25,1.25,7,2
9002309391123fe9f55c3a8d5d7c9e1b78a31054613ed8718bcbb3a9a4606574,1.25,1.25,1,1
909c5ce55f2ac13508aaaf6af07831b40609d43fd90adb170212f38334cc3a8e,1.25,1.25,0,0
9101e34a19bba964c2acafc79ef5e21c17ed66eeeaa5eb6f0b83f15fc613b461,1.25,1.25,4,1
91ea04308e50731b8aa0a61315cb7c151f7cb04fb057d8d78994d4887e6390e7,1.25,1.25,11,5
91fb8925d3eda4823e2c8e0895a0142e0cd14ced93c6db32b77c684e3d6cd69b,1.0,1.0,31,12
921f32024ab150db842df2a44030273c4b29a8fede52846080d43c6d09d53ee6,3.0,3.0,4,1
924973f4243e1883d725b6697dac124042c635eeb87bea05133edd6103899b8a,1.25,1.25,8,2
92924457f967aba7eab90783844c90a3e0ef114257ac1dea7dc62b639ed2e95e,2.5,2.5,0,0
92e2cc27429064b222b3fff61c006234c6e06a58eabe090bff3e388ed2a8c350,2.5,2.5,23,10
9313fa7d0c52705107f372adfb8fdfd0cd4f58e25880d9b6b78e007cd7392487,2.5,2.5,0,0
934789449e8121e650fbd475016d475db4f57caf1298a01f9a3584c725bf3d80,4.0,4.0,15,7
934f812cd882ad4c23855803f097f697aaa922738ffd57e2c7608b097dfc5faa,3.0,3.0,5,2
9391f1f9acf77b485181556fc7973785445e56d6634e4de38f076a26048b4517,2.5,2.5,4,1
939513671b7d81b750eb00702bfd5628e0c68367be00a0c957d685948e425540,2.5,2.5,13,4
93997e08a0b893a23c8555ed251abc32e25f2cf48ccaf38495b3f0b31a59156f,3.0,3.0,8,3
94d4d06bea1bb87f8da19d2e171350b19b8af1933236f1d9196ff6c5167a678b,2.5,2.5,3,2
94df37a531fdf418c8a65381965ae553e9565d2e59f02157e3c2065223612476,2.5,2.5,10,4
94f4c5aba1c6b657c51013de5c83a2f94e736b115e77433e1dc3f698f4285b0c,2.5,2.5,8,2
94f8e7769b105e2b5aab8d734e31be2905b3fabbf3af2f51c18eb198f079654a,2.0,2.0,4,1
954694e247414464b850bc181cd6bb58f130eca23d6ad29ea5d4a9d4dcbb6eee,2.5,2.5,2,1
95d9b59ee58f43c5507fc1d5f7fe2e70581447bef625b0e8fd83232f02639292,1.25,1.25,3,1
95fd49ca79dfb32f16915801db5521c744bcf485ff9ed78542c7b3b4d763fedb,1.25,1.25,6,2
96d2fef58eccb7f5e7fcc989ae82b24acbd1536499afee7d69610d79e37a07a2,1.25,1.25,0,0
96e4f493edbac58b3052ad9b8d4134046ff868daaa0bb9f5f85181ec1c39cfaf,2.0,2.0,2,1
96ffacb51ef6f57ceeae0227079e1817c5dc01961edf2cc1ccaa8421214b7d77,0.75,0.75,4,2
974890e6b54f88f4237313cdba70f4ce3382a49aa0fae529460129a2a6f8c78e,1.25,1.25,2,1
9795a8dd2704bf5800d4762d46bfa24faf477a9f3965c8ceec183805a2ff13fd,1.0,1.0,7,3
97b81671f73f01023fc4d4e1696625b9695bf48488896010036f14016dda5a60,2.0,2.0,7,2
97bec6a6745ce773caba1ac13e11d96579d8bfadb27cfb10ee6da119f0c0fa72,3.0,3.0,21,9
97e408d6ea947d654e7c54d7d78caf1e7299fd923c4c30e77482c98557351cf8,2.5,2.5,36,12
97e6b73210621d6637e5a4a90f0ef0b6175098c93baacc79f303724931aea401,3.0,3.0,20,10
97f0842a4d97e638a351f96f047ff66332eac30c741072de21a8373e0541b5a7,0.75,0.75,3,2
983cc91dfd2eae84aaf388ee26479b63320bae1c63f7e19799ecaa303c8ce21e,0.6,0.6,11,3
984ba885d40735b276139818f1a816d06cbfc8a5351be60fccbe4c7ec52bee90,1.25,1.25,0,0
988d524a872ee8905f7fd03c35d06cdf12c0d5161ff96efa734bc18052bf8124,1.25,1.25,6,2
98a50d10de219f9dc413ebb1d27d21e9604735e60b79d17c11ca9cdeec30b1cc,3.0,3.0,2,1
98aaa9bc62ce704d7c498997a8b04789104b67487a87f1aea6896927e5ac96cf,3.0,3.0,13,6
98eca16df1cc03ebdd29349c6b481ff73d4c4b1354aab408692351087daef64c,1.0,1.0,15,4
9977a1f810bd25c774896a7f0cfc1fd10ea85cc5701c8dc2514d23adeaedcf28,1.25,1.25,21,8
99a156e4072209d63409c81c138430c7d142d1cdb266c83af9ad317891e56399,2.5,2.5,14,4
99c7a3527e77281ae5997abe77609715c93dc8d7fbed4450ed7916297cb54d81,3.0,3.0,5,2
99d2e409d37904f200fb47618ea8f58b6d1e809805f8da967f6964e5f2a3de49,1.25,1.25,4,1
9a1aa4bf2b41b1fc28286243c278f018e3ae6459eede444ecd51609d49fa6a09,2.0,2.0,5,2
9a59f2e2c541b227c18f6824b27c9306e868b23990d930cac27602b1cf4e817e,1.25,1.25,2,2
9afe2b62dc509385e92eae8dfd0b2f3152a470c71c30702c8a53136d5e238be3,2.5,2.5,0,0
9b23ee644dc5a21a04435b66a67fc6a1aeadc5806095ebe85a8fa9d302096405,1.25,1.25,1,1
9b6d4f49826207419f4eb0645c017d69f2b5ae9edd116391adc62ed6bf344a23,1.25,1.25,2,2
9bb249685ddb0849d0a1e23424eac366849ca2a4479a6948a42b4c1b605c00db,1.25,1.25,7,2
9be32102b54f7d498f1fc4d6025a6a37566804d3dd10687af5475238da9c4f9a,2.0,2.0,1,1
9bf82a3b0eb3f7d880b77f96aea4878e6abef86fc880c0e4d191ef4d308f0b36,1.5,1.5,7,3
9c2c640ca211b636331c01ed600bfdfcf2a0c12a363fa7786ca65714e623fcdb,2.5,2.5,14,5
9c35548059692365bfc110e3b077bc7f868adc9e2f5f435fd090401934890f07,2.5,2.5,10,3
9c746fdb10e704ef1126ac72c0ae0e6e189341860d9fc26e5781f59dc29e0b7b,2.0,2.0,5,2
9c95acfff5c45091ec98d28cdf0f9be09aa481230d91d137b3464eed7e023b18,1.25,1.25,10,3
9cce08760c4f9602d2ca2cb3285f9bdf558fcae51447cc6b8ce90546e9a21a55,2.0,2.0,3,1
9ddc078bf9085c4772c435ada1eade4990da64d28af4c1ddc7f6a2cc33b1c88a,3.0,3.0,21,6
9e2f1256a0552c855c4073eda78b76f8a4154fd08a7b0535c8d0448fbe0fc1a1,1.25,1.25,0,0
9e4c262e2b1b1a134b9b4c220be28d7cea1cd9fa8938ff2872b9493de7fa3491,2.5,2.5,7,2
9e5af459e12434cdb3622f98ea8d2c4158b77fcbd4544aaafde107f81f7d7269,1.25,1.25,1,1
9e85989795a5860e830cdda4c3483b5b57e3d3abec967a3d275c090ea8f99f30,1.25,1.25,1,1
9e88fa577748848f08b412178fa12924bb5fca027f9726b02e8404c736e4567e,1.25,1.25,6,3
9eaf0535e1310b1177a7eb15dfb04bbe4fccd093f7bf4c344bb5f892ea3cf22b,1.0,0.10941898913151243,14,4
9ec1da2c1ae03b31eb8e6656a642ab01bf52c2a65b0092a2d498a4714a8950e7,1.25,1.25,2,1
9faa5a9faa634c57b647f71d0b17bfa07a9fe598f414028fbee666ecf9f016bc,1.25,1.25,0,0
9fba89cd11c0f75836a38a7787ccb9d35104efbabf705a7d2716b0e1f0a4cfe2,1.25,1.25,5,2
a06abade8ba5fae4ab459bab49fc982123cd2a7983c8c7d5aa0bd5f56a1e86f9,2.0,2.0,23,8
a0f82035281f609c65b5cc50fdbd689a172408e376272f5e2077b187c38f936c,1.25,1.25,7,2
a10d758cf7d6a4508b0ba17cd08dd90f3fa667f34a3b8fe1ea5011aeb6dee767,1.25,1.25,24,9
a1240cc4450c6777f12084f0281b58b81b813db272736008ee96d7a1d8696e77,1.25,1.25,0,0
a146be52bfac179b1bf186b10675fc323e231d9bd2882a515690535b959efe6d,2.5,2.5,5,2
a2645e189f7aa314d197f803bd0d352818b3836fe3399571e243a74a97c51f5c,2.0,2.0,4,1
a2c786666f336f3e7c26c483761dcda5767efe90d9bdcdc849dc84dad4b2cdeb,1.25,1.25,5,2
a3189c863e339aa513a26443c845ce2df40946f58b3b3e080f2d27a191cd3bbd,1.25,1.25,9,3
a3396dd400083a102a18ee6bcbac947b702a26a884de11888af518e86e8bb1ab,1.25,1.25,4,1
a33cb546af380a904c20bfe62d8fe9d3019d16547259d94cbf11dc4d11dc36c0,0.75,0.75,10,6
a3b5322f998ad37000bfff8a8cdff8fbaf774f8c246eec97314c1abed2e1c0e1,1.25,1.25,13,5
a458e3dd24888ba214c476ea8b8dea4771a0b23e45c74d402db38143af2a73d1,0.75,0.75,13,5
a46e0ba27444053193470d1e924af70bfd445cea18ad36ef98aff2e2323eba93,3.0,3.0,15,5
a4aac2a4e53e8804b044ab19a809cf01f4988e8c9a91097599f76724f912cc76,2.5,2.5,12,4
a4bca3e03b3870768c56e15c1e7d80c57f7dfe993798eba9fb9410eb38ec054f,1.25,1.25,4,2
a4cc7f432e63f3fb1fea1a2cbf445fa0c25e583fa4d3a9d903d40e419cf1cf87,3.0,3.0,8,2
a52c87c39c822e7299b2a370d5bcebe559d47fe2015fa8b018849fd538c8db43,1.25,1.25,8,2
a55119969abe8364f7c4f4c0fab48e04a622534611eb5740e2c9d43d327f7a75,2.5,2.5,1,1
a57a1f61e85a38dec0c31d1e16b26240692e9dfe9f57a2f748f1cf50f5ab94c7,3.0,3.0,8,2
a5834a1776668b084dac2675167e22db896d31aacf76fbdc8faee30c08087517,2.5,2.5,2,1
a593adf4d47369127c247cb4f8965fb1649dfcbcd13ed203ff64bdebb1832b2f,2.5,2.5,6,3
a5b638fe81f3b7e304d6bf62251f569c7fa2a9a3f0f5f7760e8a0733e6327f54,3.0,3.0,3,1
a61536a90b4127e167fd2c8ad090732692002973e7c3a70f9811414f85540e13,2.5,2.5,7,3
a61c027abad787e9c129c221a3568184874a3229c022b5b1523d115064787f28,1.0,1.0,5,2
a61d9d0ac1b180eeb05bc33440376a8fc33c192dc95d37c418234ee61766fd91,2.5,2.5,17,6
a62c5bfea66d25b5c8afde20ad2b04ab1bde0c757ef5022464d9f0f50b003832,3.0,3.0,4,1
a6495683af9aafd21165b2997761c28807db91256877d7434d8cb1977b3c6257,1.25,1.25,20,5
a6778d3eeb9859ddc65852abf8bc8a246e3af4715e15e995680cf29c72e6bed7,1.25,1.25,4,2
a74dc01d72122db4d46f07821c2abf968850b0ade737edb228b0f104fc15809d,1.25,1.25,16,5
a75c7b05f28508597d8d5669013b31b431efa3a41b3193844a86694042155a64,2.5,2.5,4,1
a7c51fe8d13e74b9f56ef32d42a521c2fc395d20cd6c80dca4778103f1df8ec6,1.25,1.25,4,1
a7d980d3b74f74064be6c6eda0a55c122a9628cba9cd9f5a3eb5ab7f4cf466e9,0.75,0.10131387882547446,8,2
a7dd33cb34776a311c6ab20a6e572a54320280407c6acdd5d93179ac498c5889,1.25,1.25,1,1
a82cfa5bd3f0983409c8bcb60dc45a9c756bd317766eeb208d061023c22dd87d,2.0,2.0,0,0
a88cf025f18ede66dfc8a3319ae4624b92b6f5ca26df26ae227cd38fc3777c99,2.5,2.5,0,0
a892a265a8cd37c29ba26d11cf0c45dae714e932d9d7a8bd62fb49d63f4726ef,2.0,2.0,5,2
a8a585c4721e4e0a057fb480787937dcd1fcf340a5a25032b6a3cbcdb826bdf5,1.25,1.25,4,1
a8d14bd145f410dace82be2ad5a12a5b819a7c9df3858bc6c3a38c180e42f67b,2.5,2.5,6,3
a918b41943dd0348000101be613ad448e04e687608a68a6488f61e0027aa611e,3.0,3.0,4,1
a936df99e87829c132874ec3d9b40790c099b10ae584d7a1de1c93dc74a2a64f,0.75,0.75,4,1
a9c9968e105d7514fc42b994a1c19210332521f6c7aa3599f1f823903e279b26,2.0,2.0,21,7
a9cf4020b996e0984741da738a2eb8ae3e0c17bb7ba16081eaf808ee57ab7cdf,2.5,2.5,5,2
a9f793f036ecf3d9ca2f94245da925d2a10c1aef8b801d75926c2bd29e8de8a8,1.25,0.11078672649565625,13,4
aa0fb83ba2915fffee1b3ddb19ebe1a145f01dc13fdb12bb54303903a82104f2,2.5,2.5,0,0
aa8fa3c522b9d428216ea38582530dacb831c0e1b9f54487e63ba7a09af82d35,2.5,2.5,1,1
aab04a2b0701a4af7198fda621468e93878ff92cbb7087f0f26b47e38cd615b3,1.25,1.25,3,1
aaeaca97c66c5f30a294072191e6c9ddc77c9771edbced58a4532a298981ae5f,2.5,2.5,5,2
aaf373f83f86718563f622ff70229aef952382a54023348dd5a1f58c8357fdc3,1.25,1.25,29,9
ab594df97ed462f2cdc6da9e16a1674c36b4d38e4c0abccb8c798fb9bfc9f679,1.25,1.25,25,10
ab83de5538899c4c7e959d8ad231a18a4d6779e3c44a48b495e54ee7bff669f4,2.5,2.5,10,3
ab8d3bf5eb957b606f044e02f593922fadcfaf8be602d7a80a076489378ffcb7,2.0,2.0,0,0
ac12c175e326b108a6891315f330c35247f237fea2a39be22a2bf71913ecb332,2.0,2.0,3,2
ac289aed631dd3abd0b96a007ea54d4c1cf2a08dfdb59738c20fae211d59bccf,1.25,1.25,4,1
aca2d6a4fa9d7ee693b405d4be9cf22195399afd2340940e73056a922f32664d,2.5,2.5,6,2
acfd909c48ea3eccb67a736c5f5235accf8e597a045c660d09abcb200bd23ae0,1.25,1.25,14,8
ad4373776455cc399e58dcf2bdda34838c8caac25f105e8196b8d95a34bed6e0,2.5,2.5,0,0
ad4c0a75c3a9739040dd93fd4ced2852d2738aea34817676f5091404cde17bdb,1.25,1.25,9,4
ad7463bdfb688dc0536d0dbe6806d22f42d1fda338cea0ccdd02d9bf97a1a8f9,1.25,1.25,6,3
ad7d2d5f4052295daac3139533d8120ffab8fe78f0781eae0fd4e782459d8649,5.0,5.0,6,2
adc83c8ab1f6149ca6435f938bd481c9ca796b1341e25411732e04ceaa391e2c,2.5,2.5,0,0
ae191a9952ca0ee656c1a2b4ea82cf884ada76875fec62ec4522d9d0d2707468,2.5,2.5,0,0
ae43713d80b876426bff8d3a6bc2e0e9a67052a56568efe011d1145a951d49f8,2.5,2.5,0,0
ae97a61f1b917dfe1806b996b9ca6808c894495c1423fb67ed9482ff0d822c2a,1.25,1.25,10,5
aea3e1abfc6809da4509c6dcf3a88967bde6fbd24c574e0e5a565f16d4effa26,1.25,1.25,9,3
aee36e4bc022beaa71e1ca969ed54afc9e498ddff22e18a58b4ac4d954d7e1b3,2.0,2.0,12,4
aef99f58254ca7857245cd2911354f3c38e2948ab4181372f24d9b6fd7c0ab78,2.0,2.0,1,1
af236a748225f27d292eec2edf99b2e4c2383cf97380fb3d61a2c08478d1307c,1.25,1.25,23,6
af6fb46741c1339a566a328708fcde6c4de7fe369bde65b05269a8c38779c78c,2.5,2.5,0,0
afa035c355e61616831164f3c98f8b60d8c09a63c822cb8c5c389dcb0ed08461,3.0,3.0,4,4
afafd2de9ce3a9a07f652da9bde21070e2b06f10972f61f836a5b11e8ad72884,3.0,3.0,6,2
b0342e65c0b9cbe627701d1f2cc95de41a848ae66feed685688f0bdc52773a34,2.5,2.5,11,8
b05fcea1c5a67106a01c4aa234d01852130d226d46cd156ed48388a9ec085e2d,2.5,2.5,0,0
b06db76abba86f6e5e425ce7958667bcc17b9561f89e55c1d8b1c8e6196e5d0a,0.75,0.75,3,1
b0b90707fdaf127fbe86926ef3e02a260ad11d02bef6e2c23698bcc3639dfe15,1.25,1.25,4,1
b129f18b9dbd6e00be0c22b6fdc42c158b9b8c16f9d5768cc6f8383957b9d28a,2.5,2.5,1,1
b1360be9394fbc2e5665dccb7a098284203cbe436e58e9af061f4640d5c6ab83,2.5,2.5,1,1
b1380d7e4dc37b8ed391efea591185f375cb36cf289f3912aa9acc3d39d7c25f,2.5,0.9685512225000001,24,10
b18cde0d539f4e1cfa72bcc3032eb1076d8d208f19061f69afdf9ba3ed6d60fe,3.0,3.0,0,0
b19d4e626e86057ca3b173c89a21c18e0dca466bacee3c701754bc13afe6dd60,1.25,1.25,4,1
b1f67b1b1a1b2fcdb9709d11b2ce7877ab36ed37af4b3db2143dd86ffc80ff0b,1.25,1.25,5,3
b283acbae70c79a0bbe02596b5471d5b7bcf7c407fc630eeeef4ac4428202676,1.25,1.25,3,2
b2cc56a375256a7ddef2d5b513f91c45236c8247e140c237d65162b5fc671cf3,1.25,1.25,3,3
b333021f5ee15da6f571cb1decb75f7f825c9b9362fdedc87a31858e0a552879,2.5,2.5,6,2
b34a1a9cb74701c822051df6c770983d4bdcbb4907e1d5be12a9535e7b5fca0f,1.0,1.0,4,1
b37f5b9f1c4f757200b8e77a8df73ad9fbc8e208646f3f46c84919960adb4ff3,2.5,2.5,1,1
b3a4e3b8c2d631dab5c1717929fb94693314bdbdd6e1f13f17fba2e6d20704e3,1.25,1.25,0,0
b3bdb54bfa835ecf77d729ece1375515b6c03462ea310e37153c9d2db576dc4e,0.75,0.75,0,0
b3bde557b1bf7fce954b7ab7687a0c74b2d0f328e00d5676c993009a4ad0bb27,1.0,1.0,21,7
b3d7d252eeadc02094569db9c1b56ec4bc265fd007e9755a7059ef4512d5e080,1.25,1.25,5,2
b453e7210f539bc41cb2679146f82476ebd4132dd15dd129b7dc29d5bce446ad,2.5,2.5,2,1
b49d0e3c5220a65fef85680e3d63b797e2342bcb18f054bcc30df65bdb6cb759,1.25,1.25,0,0
b4b6aefd3469a7b7c1a2f2d906efc7885ed5ac8ff545edf5bd25103ff161c70f,1.25,1.25,7,2
b525ab90239ce367625a6e36ce0a3961f468e51a00522bc5aaf886939086f3a6,1.0,1.0,14,7
b54d27a83da8cd18afdc36ae8f7f4c66bdb44bb432894bd57fef762a058ef83b,1.25,1.25,4,1
b58038682bf0f8a197b6adf14affc604e23a22fca03701df9ab8db1aa04a3b2e,2.5,2.5,1,1
b5e70bc0b23d7f9abcb4a674b94cf6bddbac9256a36c68553c85756aa463d159,1.25,1.25,3,1
b5e9b8ea7f31133d3d639102e28db583693b8daafe7fdae50ead925c2dde3d8f,2.5,2.5,0,0
b6233e6ceb8a2440d843eb0b23b34da8e8ee2e770904d7b6ee3f336e2b0b9464,1.25,1.25,4,2
b62ab945c4c288b25afe2fc18dd77f822f021c96d085640cd17ba4f204dcf060,2.5,2.5,8,2
b67d0d91487a799dfded84fb263215c5c4ca4c588ecdd579e04e7e331aae2afb,2.0,2.0,8,2
b68dc3d6cefbd8229517d18b2f2c787013ab68bdafa8961db5b969cf2125cf96,2.5,2.5,11,3
b6a0aa8ac2d0bb6fb5c1339d34321d6c490aaae48c529f49951d08101c075b03,1.25,1.25,6,3
b6efdd2e1a1960a17129edd64ea8df47dc7f5c36e86360e64fddb1a8bbbea436,1.25,1.25,5,3
b7333b76087e5a83087242ac60b1ddf6c1f1119ca4023c186a9642b67cc6423a,3.0,3.0,1,1
b7b5a0c334b9144502e43793ef140e105074c604dc8d97bb76f91fcc912fea63,1.25,1.25,3,1
b7fe80ff99d055997737bdf7549cf4cebc955ba22c8bf86b82c44a7750efdc9e,2.5,2.5,4,3
b86fb90ff59dd2259087cf410ed85fbec5a1d6e994fd2b44952250c2b8868502,2.0,2.0,4,1
b8cdbf8756e264d15a57d2b489334b9453c7acf4bd0378cc84b4ab1173e26901,2.0,2.0,6,3
b8f85657af68cadd886edd579dae2f0088bc2562d3da33a9906c85f175380972,1.25,1.25,6,3
b9cd1766f571d9d23d9b3f486e088d7adc4bd164b84f8ac716aa40be3e2bdd2c,1.25,1.25,8,5
b9e3d950a94d4b458e7c150136b682b8816b1bc47cdcd572206064b2ab1e081e,2.5,2.5,12,3
b9ec80863a97e75a966eca10c22ed2e03272f504a088e055ff2acbf4b5d19495,1.25,1.25,4,1
ba930ebceed28a5972ea25ba3ba5411b63fdf1b0f97c1a62b01bc7dac34f0459,1.0,1.0,5,3
ba93934ba8915775da96b3741971c424df69f06d7541d4cc7c7eccc1b89aa375,2.5,2.5,4,1
bab6fe757d3ad0fde25f188b7034ddd3e65ec3ec45646e8802581dcfaeb55243,1.0,1.0,4,1
badff9322c72ce5236c62aae15151494b5f99597e69cf4c8a699a2149d5d9025,3.0,3.0,4,2
baf12daa2c6b68cd70f1b18ed3380f0371dab6ad9c45975ea610ebb763f6eada,1.25,1.25,24,8
bbb4d39d6fff35bea52a284d8cb358ce487a301bf75e69098d6fd5241b0d8c58,1.25,1.25,4,3
bbcb689db543e9279602ba75ace245e1ca66398fddf856d229b360e85cceba8a,2.0,2.0,3,1
bc45f02877618218c0f19060939dd0cee2db9b2ba39738e5837b05183c2e9a8f,1.25,1.25,12,4
bc58444222d80054d4b7a277af9f6e7a6c8015b5afe0fc2599dd4fc8f280b2b6,1.25,1.25,14,5
bc6e8cde2a602a2683eeba5eb859a42dd395b097dabb81ec9c9519592f27a3c3,1.0,1.0,9,5
bd1c837a1a119bc0774908bba88cf013e9c9f3264be5ae67fae3ad6f7e8264f3,1.25,1.25,1,1
bd5f8a779d619faff1ed201b1a4afc5d4feb517d564c3b19b3ac1121f3878e5e,2.5,2.5,18,6
bd6236ba4663dd4e299479f30cafd8a4fa5084005748abf6d83ffa3a176e57b2,0.75,0.75,22,8
bd98dc723835d03f206849b27b5da1ae07508b4470a80a5cdbad390d5c0f4dc3,2.5,2.5,9,3
bdd7d7c5bba93d75e3947f4da4acdfaa68cb530b79e5dc170827126c6cdadcdf,1.25,1.25,0,0
be55fd6803c98cd03ea8a7baf0a909b6ab3cedd6b606a360e0baa279b1da5475,1.25,1.25,10,3
be7f277784856e5cca1ad3de9a1acf9d55b503bd44b7f37e54d62ca3465993c4,1.25,1.25,2,1
bed5b321a2ecef254732611e816a14ed6ae35cff3a56bec20075ee40a5b3f292,1.25,1.25,6,3
bee1fc8b7a08e5975b11752d9e868d6ce89ecdd360bb2836c790f63c76a17ae1,1.25,1.25,4,1
bef050c3387a67939d42ac1210a1c769e75ca19e5a84b0d7e6a563528ff71314,1.25,1.25,3,1
bf1b89a3e5f74b150b4ea0fe0eb5982d5fa7e9ad4c42935f2fa666c9d2ef3c3a,1.25,1.25,10,3
bf8bb33395db7d25965bdb0b35d9ee539181614f55c093c1933ff424bd231914,1.25,1.25,6,3
bfbb6e08b12bf9dc7f608ad6fe22279085c911791fd6d93674748e45d261755b,0.75,0.75,9,6
bfbc57d6fd03bb518b010a38ef616e670acbec0f939988e337ea98fae723e51f,2.0,2.0,7,4
c00ce3fd6cc265de963932ea5a052c989e3d671651370d05a4b1aee2e4f7e399,1.25,1.25,4,2
c0229713e2bcc843d0c4aa8db14ca0aa85ecdec2439d3a7469680ece7249fa70,2.5,2.5,6,2
c0249239df2284a1de57a49788808edd2c6898fd0d8ee9780efdf35eadf66676,2.5,2.5,9,3
c05614865d435b9f7560070fb59e15a471b38fd10beff951c6aa0d4cbafc7f7e,1.0,1.0,12,6
c0804e4484ae643b04271924b45202162e0d9afab03ea644bbe187d0bdcff876,1.25,1.25,0,0
c0f445236d05afd5e98c6cd035b0b0a999f0eb453e307231b9d876a7aac32bae,1.25,1.25,8,3
c0fdd8ba2a24a6bc38a529f65aae78bb744ea37bd95f81bbbdf491179f5605e9,1.25,1.25,7,3
c1199b83907aecc47cca167235b89fb1aea7fce9ae33ec6e62f1bd73da895d0f,0.75,0.75,8,4
c12b13d85cca9e1350b017f258f2ef96bf6e3da98afdfa048711fcd517e4d6fc,1.25,1.25,2,2
c13a1f09cf3ecd0318a22387719c944a157c1dcfc44c880595fe01bf1dd0f012,1.25,1.25,4,2
c1429c13719a48ae026ae03aaf67c3c81acc79a9d45f2d657ed7181b70a09c1b,2.5,2.5,7,2
